X,Y,Z,CU_pct,AU_gpt,DENSITY,Hole ID
445347.191501,493607.431657,2702.301805,1.16,1.94,3.06,WP053
445346.574846,493607.391112,2700.399676,1.18,2.66,3.07,WP053
445345.958275,493607.349301,2698.497548,1.18,2.24,3.08,WP053
445345.341786,493607.306223,2696.595421,1.8,2.75,3.09,WP053
445344.725382,493607.261880,2694.693297,1.65,1.1,3.07,WP053
445344.109061,493607.216270,2692.791174,1.12,0.97,3.09,WP053
445343.492825,493607.169394,2690.889056,1.37,1.49,3.08,WP053
445342.876665,493607.121359,2688.986941,1.87,7.96,3.05,WP053
445342.260383,493607.075022,2687.084825,1.63,1.71,3.11,WP053
445341.643888,493607.031656,2685.182706,1.49,0.93,3.04,WP053
445341.027184,493606.991260,2683.280591,1.26,0.48,3.14,WP053
445340.410295,493606.953818,2681.378475,1.34,0.54,3.07,WP053
445339.793241,493606.919315,2679.476357,1.64,1.25,3.06,WP053
445339.176024,493606.887752,2677.574241,1.46,0.33,3.05,WP053
445338.558659,493606.859142,2675.672126,1.69,0.71,3.04,WP053
445337.941173,493606.833507,2673.770008,1.77,0.53,3.09,WP053
445337.323568,493606.810847,2671.867891,2.19,0.62,3.19,WP053
445336.705853,493606.791156,2669.965776,1.96,1.53,3.01,WP053
445336.088061,493606.774410,2668.063658,1.96,2.11,3.08,WP053
445335.470195,493606.760607,2666.161541,1.37,0.43,3.12,WP053
445334.852262,493606.749751,2664.259426,1.35,0.43,3.17,WP053
445334.234292,493606.741869,2662.357309,1.63,0.4,3.11,WP053
445333.616293,493606.736964,2660.455191,1.99,0.55,3.11,WP053
445332.998268,493606.735035,2658.553076,1.66,0.39,3.01,WP053
445332.380247,493606.736059,2656.650960,0.23,0.04,2.99,WP053
445331.762242,493606.740027,2654.748841,0.21,0.02,3.04,WP053
445331.144254,493606.746940,2652.846726,0.14,0.02,3.05,WP053
445330.526309,493606.756816,2650.944610,0.12,0.02,3.02,WP053
445329.908425,493606.769670,2649.042492,0.31,0.03,3.01,WP053
445329.290604,493606.785500,2647.140376,0.39,0.02,2.97,WP053
445328.672863,493606.804294,2645.238261,0.34,0.02,3.04,WP053
445328.055227,493606.826030,2643.336143,0.3,0.02,3.04,WP053
445327.437698,493606.850708,2641.434026,0.21,0.03,2.97,WP053
445326.820248,493606.877555,2639.531913,0.7,0.3,3.02,WP053
445326.202803,493606.904513,2637.629800,0.3,0.01,3.02,WP053
445325.585357,493606.931472,2635.727687,0.28,0.01,3.01,WP053
445324.967911,493606.958430,2633.825573,1.87,0.48,3.07,WP053
445324.350465,493606.985388,2631.923460,3,1.07,3.11,WP053
445323.733019,493607.012346,2630.021347,3.45,2.12,3.04,WP053
445323.115574,493607.039305,2628.119234,2.57,0.8,3.07,WP053
445322.498128,493607.066263,2626.217121,1.98,0.72,3.12,WP053
445321.880682,493607.093221,2624.315008,3.01,0.56,3.06,WP053
445321.263236,493607.120180,2622.412895,1.96,0.24,3.12,WP053
445320.645791,493607.147138,2620.510782,2.16,0.26,3.12,WP053
445320.028345,493607.174096,2618.608669,2.51,0.47,3.11,WP053
445319.410899,493607.201054,2616.706556,1.87,0.56,3.11,WP053
445318.793453,493607.228013,2614.804443,3.75,0.53,3.15,WP053
445318.176008,493607.254971,2612.902330,2.73,0.66,3.07,WP053
445317.558562,493607.281929,2611.000217,2.42,0.44,3.07,WP053
445316.941116,493607.308887,2609.098104,3.08,0.65,3.07,WP053
445316.323670,493607.335846,2607.195991,2.03,0.45,3.02,WP053
445315.706225,493607.362804,2605.293878,7.1,0.78,3.38,WP053
445315.088779,493607.389762,2603.391765,4.87,0.74,3.02,WP053
445314.471333,493607.416720,2601.489652,5.84,1.29,3.14,WP053
445313.853887,493607.443679,2599.587539,4.71,1.24,3.36,WP053
445313.236442,493607.470637,2597.685426,2.79,1.28,3.29,WP053
445312.618996,493607.497595,2595.783313,2.07,0.55,3.14,WP053
445312.001550,493607.524554,2593.881200,3.17,0.69,3.13,WP053
445311.384104,493607.551512,2591.979087,3.3,0.4,3.09,WP053
445310.766659,493607.578470,2590.076974,3.33,0.79,3.07,WP053
445310.218677,493607.602395,2588.388854,3.64,0.86,3.07,WP053
445070.905182,494294.906000,3238.481043,,,,WP054
445068.169021,494294.906000,3230.963502,0.22,1.24,3.08,WP054
445066.749637,494294.906000,3227.063778,0.2,0.07,3.01,WP054
445065.381557,494294.906000,3223.305007,0.12,0.08,3.05,WP054
445064.355496,494294.906000,3220.485929,0.19,0.11,2.97,WP054
445063.671456,494294.906000,3218.606544,0.14,0.07,2.89,WP054
445062.987416,494294.906000,3216.727159,0.1,0.06,2.9,WP054
445062.303376,494294.906000,3214.847774,0.14,0.06,3.09,WP054
445061.619335,494294.906000,3212.968388,0.17,0.04,3.01,WP054
445060.935295,494294.906000,3211.089003,0.18,0.15,3.12,WP054
445060.251255,494294.906000,3209.209618,0.18,0.16,3.09,WP054
445059.567214,494294.906000,3207.330233,0.2,0.08,3.08,WP054
445058.883174,494294.906000,3205.450847,0.19,0.07,3,WP054
445058.199134,494294.906000,3203.571462,0.09,0.04,3.02,WP054
445057.515094,494294.906000,3201.692077,0.14,0.07,2.88,WP054
445056.831053,494294.906000,3199.812692,0.2,0.07,3.07,WP054
445056.147013,494294.906000,3197.933306,0.34,0.13,3.08,WP054
445055.462973,494294.906000,3196.053921,0.24,0.06,2.9,WP054
445054.778932,494294.906000,3194.174536,0.21,0.05,3.11,WP054
445054.094892,494294.906000,3192.295151,0.33,0.48,2.98,WP054
445053.410852,494294.906000,3190.415765,0.22,0.08,3.13,WP054
445052.726812,494294.906000,3188.536380,0.46,0.34,3.12,WP054
445052.042771,494294.906000,3186.656995,0.15,0.05,3.15,WP054
445051.358731,494294.906000,3184.777610,0.08,0.11,3.11,WP054
445050.674691,494294.906000,3182.898224,0.54,0.4,2.76,WP054
445049.990650,494294.906000,3181.018839,0.79,2.12,2.92,WP054
445049.306610,494294.906000,3179.139454,0.14,0.1,3.11,WP054
445048.622570,494294.906000,3177.260069,0.1,0.15,2.96,WP054
445047.938530,494294.906000,3175.380683,0.17,0.07,3.12,WP054
445047.254489,494294.906000,3173.501298,0.12,0.03,3.12,WP054
445046.570449,494294.906000,3171.621913,0.12,0.03,3.13,WP054
445045.886409,494294.906000,3169.742528,0.18,0.05,3.05,WP054
445045.202368,494294.906000,3167.863142,0.16,0.07,3.08,WP054
445044.518328,494294.906000,3165.983757,0.18,0.07,3.06,WP054
445043.834288,494294.906000,3164.104372,0.18,0.04,3.09,WP054
445043.150248,494294.906000,3162.224987,0.26,0.07,2.94,WP054
445042.466207,494294.906000,3160.345601,0.25,0.11,2.65,WP054
445041.782167,494294.906000,3158.466216,0.2,0.04,2.86,WP054
445041.098127,494294.906000,3156.586831,0.14,0.11,2.84,WP054
445040.414086,494294.906000,3154.707446,0.18,0.08,3.14,WP054
445039.730046,494294.906000,3152.828061,0.14,0.06,3.11,WP054
445039.046006,494294.906000,3150.948675,0.18,0.09,3.11,WP054
445038.361966,494294.906000,3149.069290,0.17,0.05,2.9,WP054
445037.677925,494294.906000,3147.189905,0.21,0.09,2.99,WP054
445036.993885,494294.906000,3145.310520,0.19,0.19,3.07,WP054
445036.309845,494294.906000,3143.431134,0.1,0.02,3.14,WP054
445035.625804,494294.906000,3141.551749,0.12,0.03,3.19,WP054
445034.941764,494294.906000,3139.672364,0.09,0.02,3.15,WP054
445034.257724,494294.906000,3137.792979,0.3,0.07,3.17,WP054
445033.573684,494294.906000,3135.913593,0.17,0.06,3.17,WP054
445032.889643,494294.906000,3134.034208,0.14,0.08,3.04,WP054
445032.205603,494294.906000,3132.154823,0.17,0.06,3.05,WP054
445031.521563,494294.906000,3130.275438,0.21,0.03,3.05,WP054
445030.837522,494294.906000,3128.396052,0.31,0.1,3.12,WP054
445030.153482,494294.906000,3126.516667,0.51,0.25,3.14,WP054
445029.469442,494294.906000,3124.637282,0.22,2.97,3.04,WP054
445028.785402,494294.906000,3122.757897,0.17,0.03,3.11,WP054
445028.101361,494294.906000,3120.878511,0.18,0.05,3.13,WP054
445027.417321,494294.906000,3118.999126,0.39,0.42,3.14,WP054
445026.733281,494294.906000,3117.119741,0.32,0.17,3.15,WP054
445026.049240,494294.906000,3115.240356,0.29,0.17,3.06,WP054
445025.365200,494294.906000,3113.360970,0.34,0.25,3.12,WP054
445024.681160,494294.906000,3111.481585,0.24,0.08,3.12,WP054
445023.997120,494294.906000,3109.602200,0.22,0.13,3.07,WP054
445023.313079,494294.906000,3107.722815,0.3,0.13,3.09,WP054
445022.629039,494294.906000,3105.843429,0.26,0.18,3.09,WP054
445021.944999,494294.906000,3103.964044,0.29,0.17,3.09,WP054
445021.260958,494294.906000,3102.084659,0.18,0.18,3.05,WP054
445020.576918,494294.906000,3100.205274,0.31,0.33,3.19,WP054
445019.892878,494294.906000,3098.325889,0.29,0.24,3.21,WP054
445019.208837,494294.906000,3096.446503,2.61,0.45,3.19,WP054
445018.524797,494294.906000,3094.567118,0.36,0.5,3.15,WP054
445017.840757,494294.906000,3092.687733,0.27,0.27,3.12,WP054
445017.156717,494294.906000,3090.808348,0.2,0.21,3.13,WP054
445016.472676,494294.906000,3088.928962,0.24,0.23,3.17,WP054
445015.788636,494294.906000,3087.049577,0.19,0.5,3.14,WP054
445015.104596,494294.906000,3085.170192,0.12,0.49,3.22,WP054
445014.420555,494294.906000,3083.290807,0.16,0.84,3.13,WP054
445013.736515,494294.906000,3081.411421,0.16,1.05,3.16,WP054
445013.052475,494294.906000,3079.532036,0.12,0.39,3.13,WP054
445012.368435,494294.906000,3077.652651,0.16,0.28,3.15,WP054
445011.684394,494294.906000,3075.773266,0.14,0.12,3.13,WP054
445011.000354,494294.906000,3073.893880,0.17,0.33,3.16,WP054
445010.316314,494294.906000,3072.014495,0.2,0.17,3.17,WP054
445009.632273,494294.906000,3070.135110,0.24,0.3,3.13,WP054
445008.948233,494294.906000,3068.255725,0.2,0.26,3.15,WP054
445008.264193,494294.906000,3066.376339,0.2,0.24,3.15,WP054
445007.580153,494294.906000,3064.496954,0.26,0.46,3.12,WP054
445006.896112,494294.906000,3062.617569,0.21,0.18,3.12,WP054
445006.212072,494294.906000,3060.738184,0.19,0.3,2.96,WP054
445005.528032,494294.906000,3058.858798,0.19,0.47,2.89,WP054
445004.843991,494294.906000,3056.979413,0.31,0.18,3.17,WP054
445004.159951,494294.906000,3055.100028,0.59,0.47,3.08,WP054
445003.475911,494294.906000,3053.220643,0.13,0.24,3.08,WP054
445002.791871,494294.906000,3051.341257,0.22,0.53,3.16,WP054
445002.107830,494294.906000,3049.461872,0.37,0.34,3.16,WP054
445001.423790,494294.906000,3047.582487,0.27,0.97,3.08,WP054
445000.739750,494294.906000,3045.703102,0.2,1.28,3.14,WP054
445000.055709,494294.906000,3043.823717,0.32,0.38,3.15,WP054
444999.371669,494294.906000,3041.944331,0.2,0.9,3.11,WP054
444998.687629,494294.906000,3040.064946,0.54,0.66,3.17,WP054
444998.003589,494294.906000,3038.185561,0.18,0.51,3.15,WP054
444997.319548,494294.906000,3036.306176,0.15,0.25,3.09,WP054
444996.635508,494294.906000,3034.426790,0.26,0.73,3.15,WP054
444995.951468,494294.906000,3032.547405,0.32,0.41,3.2,WP054
444995.267427,494294.906000,3030.668020,0.2,0.56,3.16,WP054
444994.583387,494294.906000,3028.788635,0.23,0.5,3.17,WP054
444993.899347,494294.906000,3026.909249,0.21,0.85,3.09,WP054
444993.215307,494294.906000,3025.029864,0.14,0.41,3.21,WP054
444992.531266,494294.906000,3023.150479,0.14,0.28,3.17,WP054
444991.847226,494294.906000,3021.271094,0.1,0.16,3.2,WP054
444991.163186,494294.906000,3019.391708,0.14,0.14,3.16,WP054
444990.479145,494294.906000,3017.512323,0.32,0.33,3.14,WP054
444989.795105,494294.906000,3015.632938,0.12,0.14,3.14,WP054
444989.111065,494294.906000,3013.753553,0.1,0.13,3.16,WP054
444988.427025,494294.906000,3011.874167,0.08,0.18,3.15,WP054
444987.742984,494294.906000,3009.994782,0.35,2.72,2.97,WP054
444987.058944,494294.906000,3008.115397,0.28,0.45,3.09,WP054
444986.374904,494294.906000,3006.236012,0.26,0.26,3.05,WP054
444985.690863,494294.906000,3004.356626,0.27,0.57,3.09,WP054
444985.006823,494294.906000,3002.477241,0.23,0.28,3.07,WP054
444984.322783,494294.906000,3000.597856,0.28,0.26,3.09,WP054
444983.638743,494294.906000,2998.718471,0.25,0.62,3.13,WP054
444982.954702,494294.906000,2996.839085,0.24,0.71,3.06,WP054
444982.270662,494294.906000,2994.959700,0.24,1.03,3.2,WP054
444981.586622,494294.906000,2993.080315,0.16,0.78,3.08,WP054
444980.902581,494294.906000,2991.200930,0.32,1.95,3.08,WP054
444980.218541,494294.906000,2989.321545,0.18,1.62,3.15,WP054
444979.534501,494294.906000,2987.442159,0.31,1.29,3.07,WP054
444978.850461,494294.906000,2985.562774,0.2,0.3,3.12,WP054
444978.166420,494294.906000,2983.683389,0.24,0.2,3.07,WP054
444977.482380,494294.906000,2981.804004,0.6,1.66,3.14,WP054
444976.798340,494294.906000,2979.924618,0.35,0.64,3.05,WP054
444976.114299,494294.906000,2978.045233,0.23,0.17,3.08,WP054
444975.430259,494294.906000,2976.165848,0.11,0.06,3.12,WP054
444974.746219,494294.906000,2974.286463,0.15,0.07,3.08,WP054
444974.062179,494294.906000,2972.407077,0.27,0.12,3.14,WP054
444973.378138,494294.906000,2970.527692,0.38,0.31,3.14,WP054
444972.694098,494294.906000,2968.648307,0.26,0.19,3.08,WP054
444972.010058,494294.906000,2966.768922,0.28,0.53,3.15,WP054
444971.326017,494294.906000,2964.889536,0.39,0.5,3.12,WP054
444970.641977,494294.906000,2963.010151,0.4,1.43,3.14,WP054
444969.957937,494294.906000,2961.130766,0.35,1.87,3.12,WP054
444969.273897,494294.906000,2959.251381,0.33,1.43,3.06,WP054
444968.589856,494294.906000,2957.371995,0.37,0.41,3.08,WP054
444967.905816,494294.906000,2955.492610,0.27,0.44,3.08,WP054
444967.221776,494294.906000,2953.613225,0.26,0.27,3.08,WP054
444966.537735,494294.906000,2951.733840,0.28,0.18,3.08,WP054
444965.853695,494294.906000,2949.854454,0.32,0.74,3.09,WP054
444965.169655,494294.906000,2947.975069,0.5,0.74,3.07,WP054
444964.485615,494294.906000,2946.095684,0.28,0.59,3.02,WP054
444963.801574,494294.906000,2944.216299,0.18,0.5,3.23,WP054
444963.117534,494294.906000,2942.336913,0.3,1.15,3.08,WP054
444962.433494,494294.906000,2940.457528,,1.42,3.16,WP054
444961.621196,494294.906000,2938.225758,,4.74,3.12,WP054
445215.441297,494192.151737,3125.094288,,,,WP055
445221.538618,494192.417952,3113.615969,0.81,0.63,3.02,WP055
445222.476668,494192.458908,3111.850074,0.9,5.19,2.47,WP055
445223.414717,494192.499864,3110.084179,0.49,1.13,2.14,WP055
445224.352767,494192.540820,3108.318284,0.21,0.84,,WP055
445225.290816,494192.581776,3106.552389,0.25,0.59,2.45,WP055
445226.228866,494192.622732,3104.786493,0.34,0.8,,WP055
445227.166915,494192.663688,3103.020598,0.39,0.48,,WP055
445228.104964,494192.704644,3101.254703,0.29,0.41,2.23,WP055
445229.043014,494192.745601,3099.488808,0.25,0.49,2.58,WP055
445229.981063,494192.786557,3097.722913,0.3,0.59,2.67,WP055
445230.919113,494192.827513,3095.957017,0.33,0.48,3.06,WP055
445231.857162,494192.868469,3094.191122,0.45,0.68,2.91,WP055
445232.795212,494192.909425,3092.425227,0.56,0.78,3.24,WP055
445233.733261,494192.950381,3090.659332,0.35,1.21,3.04,WP055
445234.671311,494192.991337,3088.893437,0.37,0.95,3.11,WP055
445235.609360,494193.032293,3087.127541,0.38,1.15,2.53,WP055
445236.547410,494193.073250,3085.361646,0.31,0.78,3.12,WP055
445237.485459,494193.114206,3083.595751,0.46,1.04,3.17,WP055
445238.423509,494193.155162,3081.829856,0.91,1.63,2.98,WP055
445239.361558,494193.196118,3080.063961,0.45,1.42,3.17,WP055
445240.299607,494193.237074,3078.298066,0.27,6.49,3.44,WP055
445241.237657,494193.278030,3076.532170,0.44,1.38,3.17,WP055
445242.175706,494193.318986,3074.766275,1.11,1.86,3.13,WP055
445243.114076,494193.359623,3073.000543,1.01,1.95,3.13,WP055
445244.053486,494193.399221,3071.235340,1.38,2.62,3.06,WP055
445244.993962,494193.437755,3069.470681,0.98,1.18,3.04,WP055
445245.935503,494193.475223,3067.706568,0.56,0.87,3.15,WP055
445246.878110,494193.511627,3065.943002,0.37,3.89,3.17,WP055
445247.821781,494193.546966,3064.179983,0.09,7.69,3,WP055
445248.766516,494193.581240,3062.417512,0.44,2.08,3.01,WP055
445249.712314,494193.614449,3060.655592,0.62,2.18,3.04,WP055
445250.659174,494193.646592,3058.894223,0.35,3.72,3,WP055
445251.607096,494193.677671,3057.133405,0.67,2.89,3.02,WP055
445252.556080,494193.707685,3055.373142,0.95,1.39,2.98,WP055
445253.506125,494193.736634,3053.613432,0.37,1.78,3.16,WP055
445254.457230,494193.764517,3051.854278,0.56,2.51,3.05,WP055
445255.409394,494193.791336,3050.095681,0.39,1.5,3.11,WP055
445256.362617,494193.817089,3048.337642,0.78,1.29,3,WP055
445257.316894,494193.841766,3046.580159,0.54,1.15,3.04,WP055
445258.272215,494193.865343,3044.823229,0.19,1.24,2.98,WP055
445259.228580,494193.887819,3043.066851,0.32,6.29,3.05,WP055
445260.185986,494193.909194,3041.311028,1.17,1.26,3.12,WP055
445261.144435,494193.929467,3039.555760,1.31,2.67,3.11,WP055
445262.103925,494193.948639,3037.801049,1.49,1.84,3.06,WP055
445263.064455,494193.966710,3036.046895,1.49,2.39,3.06,WP055
445264.026025,494193.983679,3034.293300,1.67,2.43,3.08,WP055
445264.988634,494193.999547,3032.540265,0.71,1.94,3.08,WP055
445265.952282,494194.014314,3030.787792,0.68,1.49,3.07,WP055
445266.916968,494194.027979,3029.035880,0.74,1.71,3.09,WP055
445267.882692,494194.040543,3027.284532,1.88,2.4,3.04,WP055
445268.849452,494194.052006,3025.533749,0.95,1.82,3.02,WP055
445269.817249,494194.062367,3023.783531,1.02,2.37,3.01,WP055
445270.786081,494194.071627,3022.033880,1.22,2.51,3.02,WP055
445271.755637,494194.079947,3020.284625,1.01,1.57,2.96,WP055
445272.725221,494194.087689,3018.535383,1.38,1.51,3.07,WP055
445273.694806,494194.094867,3016.786140,1.11,1.74,3.02,WP055
445274.664391,494194.101481,3015.036894,1.29,2.83,3.06,WP055
445275.633978,494194.107531,3013.287647,1.81,3.63,3.05,WP055
445276.603565,494194.113017,3011.538399,1.78,2.94,3.06,WP055
445277.573153,494194.117939,3009.789149,1.64,1.95,2.98,WP055
445278.542742,494194.122296,3008.039898,0.84,1.45,3.02,WP055
445279.512331,494194.126090,3006.290646,0.67,1.56,3.04,WP055
445280.481921,494194.129319,3004.541393,0.59,0.87,3.01,WP055
445281.451511,494194.131985,3002.792140,0.54,0.89,2.99,WP055
445282.421101,494194.134086,3001.042886,0.92,0.75,2.96,WP055
445283.390692,494194.135623,2999.293631,0.43,1.04,3.01,WP055
445284.360283,494194.136596,2997.544376,0.26,0.24,2.99,WP055
445285.329874,494194.137005,2995.795121,0.25,0.22,2.99,WP055
445286.299465,494194.136850,2994.045866,0.42,0.6,3.06,WP055
445287.269056,494194.136131,2992.296611,0.39,0.32,3.04,WP055
445288.238647,494194.134847,2990.547356,0.48,0.5,3.01,WP055
445289.208237,494194.133000,2988.798102,0.32,0.41,2.97,WP055
445290.177828,494194.130589,2987.048848,0.24,0.29,3.01,WP055
445291.147418,494194.127613,2985.299595,0.11,0.13,3.02,WP055
445292.117007,494194.124073,2983.550343,0.18,0.21,3.01,WP055
445293.086596,494194.119969,2981.801092,0.17,0.28,3.04,WP055
445294.056184,494194.115302,2980.051841,0.2,0.21,2.97,WP055
445295.025772,494194.110070,2978.302592,0.24,0.13,3.04,WP055
445295.995359,494194.104273,2976.553344,0.09,0.15,3.01,WP055
445296.964945,494194.097913,2974.804098,0.07,0.07,3.04,WP055
445297.934530,494194.090989,2973.054854,0.1,0.06,3.04,WP055
445298.904114,494194.083501,2971.305611,0.17,0.1,3.07,WP055
445299.873698,494194.075448,2969.556370,0.35,0.91,3.2,WP055
445300.841346,494194.071186,2967.806049,0.28,0.85,3.02,WP055
445301.862553,494194.081535,2965.942550,0.09,0.36,3.08,WP055
445097.798806,494191.425282,3161.122242,,,,WP056
445095.520610,494191.484939,3154.503612,0.42,0.11,3.11,WP056
445094.837151,494191.502836,3152.518023,0.44,0.37,2.92,WP056
445094.186238,494191.519880,3150.626986,0.16,0.12,3.12,WP056
445093.535325,494191.536925,3148.735949,0.24,0.26,2.45,WP056
445092.884412,494191.553970,3146.844912,0.33,0.38,3.17,WP056
445092.233498,494191.571015,3144.953875,0.31,0.19,3.09,WP056
445091.582585,494191.588060,3143.062838,0.37,0.15,3.06,WP056
445090.931672,494191.605104,3141.171800,0.28,0.24,3.16,WP056
445090.280759,494191.622149,3139.280763,0.22,0.18,3.12,WP056
445089.629846,494191.639194,3137.389726,0.2,0.1,3.29,WP056
445088.978933,494191.656239,3135.498689,0.24,1.26,3.16,WP056
445088.328019,494191.673283,3133.607652,0.26,0.35,3.14,WP056
445087.677106,494191.690328,3131.716615,0.17,0.36,3.15,WP056
445087.026193,494191.707373,3129.825577,0.21,0.11,3.19,WP056
445086.375280,494191.724418,3127.934540,0.22,0.72,3.29,WP056
445085.724367,494191.741462,3126.043503,0.19,0.47,3.07,WP056
445085.073453,494191.758507,3124.152466,0.25,0.59,2.96,WP056
445084.422540,494191.775552,3122.261429,0.18,0.56,3.23,WP056
445083.771624,494191.792376,3120.370391,0.22,0.71,3.13,WP056
445083.120690,494191.807983,3118.479348,0.27,0.4,3.06,WP056
445082.469737,494191.822254,3116.588302,0.22,0.29,3.2,WP056
445081.818766,494191.835188,3114.697252,0.15,1.6,3.25,WP056
445081.167776,494191.846785,3112.806200,0.25,0.24,3.29,WP056
445080.516769,494191.857046,3110.915147,0.19,0.67,3.29,WP056
445079.865743,494191.865969,3109.024092,0.24,0.42,3.2,WP056
445079.214701,494191.873556,3107.133038,0.19,0.4,3.21,WP056
445078.563641,494191.879806,3105.241985,0.19,0.25,3.31,WP056
445077.912564,494191.884719,3103.350934,0.26,0.46,3.12,WP056
